title,date,totalpost,post,adrs1,adrs2,rate,categ,price,lat,lon,url
The Quesadillas,2019 01,425,9,2418 N Craycroft Rd,Tucson,36,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 06,425,10,2418 N Craycroft Rd,Tucson,40,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 10,425,20,2418 N Craycroft Rd,Tucson,80,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 09,425,7,2418 N Craycroft Rd,Tucson,28,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 11,425,3,2418 N Craycroft Rd,Tucson,12,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 08,425,16,2418 N Craycroft Rd,Tucson,64,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 04,425,14,2418 N Craycroft Rd,Tucson,56,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 02,425,11,2418 N Craycroft Rd,Tucson,44,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 08,425,8,2418 N Craycroft Rd,Tucson,32,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 12,425,10,2418 N Craycroft Rd,Tucson,40,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 07,425,13,2418 N Craycroft Rd,Tucson,52,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 11,425,9,2418 N Craycroft Rd,Tucson,36,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 07,425,11,2418 N Craycroft Rd,Tucson,44,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 05,425,9,2418 N Craycroft Rd,Tucson,36,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 03,425,11,2418 N Craycroft Rd,Tucson,44,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 04,425,14,2418 N Craycroft Rd,Tucson,56,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 07,425,14,2418 N Craycroft Rd,Tucson,56,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 02,425,10,2418 N Craycroft Rd,Tucson,40,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2018 01,425,2,2418 N Craycroft Rd,Tucson,8,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 03,425,16,2418 N Craycroft Rd,Tucson,64,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 09,425,8,2418 N Craycroft Rd,Tucson,32,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 10,425,8,2418 N Craycroft Rd,Tucson,32,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 08,425,11,2418 N Craycroft Rd,Tucson,44,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 01,425,12,2418 N Craycroft Rd,Tucson,48,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 09,425,9,2418 N Craycroft Rd,Tucson,36,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 06,425,9,2418 N Craycroft Rd,Tucson,36,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 12,425,11,2418 N Craycroft Rd,Tucson,44,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2017 05,425,7,2418 N Craycroft Rd,Tucson,28,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 10,425,6,2418 N Craycroft Rd,Tucson,24,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 11,425,6,2418 N Craycroft Rd,Tucson,24,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 05,425,5,2418 N Craycroft Rd,Tucson,20,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 03,425,1,2418 N Craycroft Rd,Tucson,4,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 01,425,4,2418 N Craycroft Rd,Tucson,16,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 06,425,3,2418 N Craycroft Rd,Tucson,12,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 04,425,2,2418 N Craycroft Rd,Tucson,8,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
The Quesadillas,2016 02,425,2,2418 N Craycroft Rd,Tucson,8,Mexican,$,32.2513182008782,-110.875012502074,https://www.yelp.com/biz/the-quesadillas-tucson
Baja Cafe,2020 01,890,6,7002 E Broadway Blvd,Tucson,24,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 12,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 10,890,9,7002 E Broadway Blvd,Tucson,36,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 09,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 11,890,7,7002 E Broadway Blvd,Tucson,28,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 07,890,11,7002 E Broadway Blvd,Tucson,44,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 06,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 05,890,14,7002 E Broadway Blvd,Tucson,56,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 02,890,10,7002 E Broadway Blvd,Tucson,40,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 11,890,3,7002 E Broadway Blvd,Tucson,12,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 10,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 08,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 08,890,14,7002 E Broadway Blvd,Tucson,56,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 01,890,23,7002 E Broadway Blvd,Tucson,92,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 12,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 05,890,16,7002 E Broadway Blvd,Tucson,64,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 04,890,17,7002 E Broadway Blvd,Tucson,68,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 04,890,16,7002 E Broadway Blvd,Tucson,64,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2019 03,890,14,7002 E Broadway Blvd,Tucson,56,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 07,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 06,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 07,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 09,890,10,7002 E Broadway Blvd,Tucson,40,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 03,890,20,7002 E Broadway Blvd,Tucson,80,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 02,890,14,7002 E Broadway Blvd,Tucson,56,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 02,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 12,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 10,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 11,890,16,7002 E Broadway Blvd,Tucson,64,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 11,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 01,890,17,7002 E Broadway Blvd,Tucson,68,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2018 01,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 03,890,17,7002 E Broadway Blvd,Tucson,68,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 07,890,25,7002 E Broadway Blvd,Tucson,100,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 08,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 09,890,3,7002 E Broadway Blvd,Tucson,12,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 12,890,9,7002 E Broadway Blvd,Tucson,36,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 10,890,7,7002 E Broadway Blvd,Tucson,28,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 06,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 04,890,19,7002 E Broadway Blvd,Tucson,76,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 05,890,16,7002 E Broadway Blvd,Tucson,64,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 05,890,20,7002 E Broadway Blvd,Tucson,80,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 07,890,8,7002 E Broadway Blvd,Tucson,32,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 04,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 04,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 06,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 09,890,10,7002 E Broadway Blvd,Tucson,40,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 01,890,22,7002 E Broadway Blvd,Tucson,88,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 12,890,16,7002 E Broadway Blvd,Tucson,64,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 11,890,15,7002 E Broadway Blvd,Tucson,60,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2017 08,890,11,7002 E Broadway Blvd,Tucson,44,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 09,890,14,7002 E Broadway Blvd,Tucson,56,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 08,890,16,7002 E Broadway Blvd,Tucson,64,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 02,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 04,890,7,7002 E Broadway Blvd,Tucson,28,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 02,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 01,890,9,7002 E Broadway Blvd,Tucson,36,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 12,890,10,7002 E Broadway Blvd,Tucson,40,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 11,890,6,7002 E Broadway Blvd,Tucson,24,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 10,890,5,7002 E Broadway Blvd,Tucson,20,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 09,890,13,7002 E Broadway Blvd,Tucson,52,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 05,890,6,7002 E Broadway Blvd,Tucson,24,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 08,890,8,7002 E Broadway Blvd,Tucson,32,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 10,890,12,7002 E Broadway Blvd,Tucson,48,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2016 03,890,19,7002 E Broadway Blvd,Tucson,76,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 06,890,5,7002 E Broadway Blvd,Tucson,20,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 03,890,14,7002 E Broadway Blvd,Tucson,56,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2015 05,890,8,7002 E Broadway Blvd,Tucson,32,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 07,890,11,7002 E Broadway Blvd,Tucson,44,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 06,890,5,7002 E Broadway Blvd,Tucson,20,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe,2014 03,890,7,7002 E Broadway Blvd,Tucson,28,Breakfast &amp; Brunch,$$,32.2197158,-110.8433011,https://www.yelp.com/biz/baja-cafe-tucson-2
Baja Cafe on Campbell,2019 12,586,4,2970 N Campbell Ave,Tucson,16,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 11,586,9,2970 N Campbell Ave,Tucson,36,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2020 01,586,4,2970 N Campbell Ave,Tucson,16,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 06,586,9,2970 N Campbell Ave,Tucson,36,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 03,586,10,2970 N Campbell Ave,Tucson,40,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 09,586,14,2970 N Campbell Ave,Tucson,56,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 12,586,12,2970 N Campbell Ave,Tucson,48,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 10,586,14,2970 N Campbell Ave,Tucson,56,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 01,586,10,2970 N Campbell Ave,Tucson,40,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 05,586,10,2970 N Campbell Ave,Tucson,40,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 11,586,13,2970 N Campbell Ave,Tucson,52,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 02,586,17,2970 N Campbell Ave,Tucson,68,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 04,586,7,2970 N Campbell Ave,Tucson,28,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 08,586,14,2970 N Campbell Ave,Tucson,56,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 05,586,12,2970 N Campbell Ave,Tucson,48,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2019 07,586,12,2970 N Campbell Ave,Tucson,48,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 04,586,20,2970 N Campbell Ave,Tucson,80,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 01,586,12,2970 N Campbell Ave,Tucson,48,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 02,586,10,2970 N Campbell Ave,Tucson,40,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 09,586,6,2970 N Campbell Ave,Tucson,24,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2017 11,586,15,2970 N Campbell Ave,Tucson,60,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 08,586,14,2970 N Campbell Ave,Tucson,56,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 07,586,16,2970 N Campbell Ave,Tucson,64,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2017 10,586,24,2970 N Campbell Ave,Tucson,96,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 06,586,15,2970 N Campbell Ave,Tucson,60,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2017 07,586,12,2970 N Campbell Ave,Tucson,48,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2018 10,586,15,2970 N Campbell Ave,Tucson,60,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2017 05,586,13,2970 N Campbell Ave,Tucson,52,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
Baja Cafe on Campbell,2017 12,586,6,2970 N Campbell Ave,Tucson,24,Breakfast &amp; Brunch,$$,32.260591,-110.94385,https://www.yelp.com/biz/baja-cafe-on-campbell-tucson
